PRODUK,FARMASI,E-COMMERCE,TOKO,ALAMAT,KOTA,BOX,JUAL (UNIT TERKECIL),HARGA UNIT TERKECIL,VALUE,% DISC,KATEGORI,SOURCE,NAMA PRODUK E-COMMERCE,RATING (Khusus shopee dan toped dikali 20),JML ULASAN,DILIHAT,DESKRIPSI,TANGGAL OBSERVASI
,,BUKALAPAK,noenkolshop,,Kab. Bogor,,6,25000.0,,,,https://www.bukalapak.com/p/industrial/safety/masker/3n8ry6h-jual-masker-katun-jepang-motif,Masker katun jepang motif,5.0,2,,"Masker PRAKTIS cantik

best seller bisa pilih motif

bahan katun jepang + furing adem

2 lapis

belakang 1 karet

model duckbill (tidak mengganggu bibir ketika berbicara, tidak engap)

bisa dicuci



Ready no 1,3,7 dan 11",2020-10-26 09:01:48
,,BUKALAPAK,CLEA ASIA,,Jakarta Barat,,12,12900.0,,0.5,,https://www.bukalapak.com/p/industrial/safety/masker/3jzsle8-jual-face-shield-dewasa-bisa-buka-tutup-pelindung-wajah-masker-face-shield-muka-anti-corona,Face Shield DEWASA Bisa Buka Tutup - Pelindung Wajah Masker Face Shield Muka Anti Corona,5.0,2,,"Untuk Menghadapi New Normal Gaes Wajib punya Face Shield.
Face Shield Mask/Masker Anti Fog
Masker Pelindung Wajah dari Bersin, Debu Anti Fog
READY buanyak yaaa!!!
PROMO FREE ANTIS 5ML SELAMA PERSEDIAAN MASIH ADA
Dalam upaya kita memerangi dan Mencegah Penularan Virus, Masker Pelundung Wajah ini bisa membantu mengurangi Penularan.
Features
Jarak pandang yang jelas
Area perlindungan wajah menutupi dagu & pelidung mudah dibuka tutup
Bisa bernapas lebih nyaman
Pemakaian ulang dan mudah dibersihkan
Ringan dan Nyaman digunakan
Banyak digunakan untuk bahan medis
Anti Bakteri
Bisa DIcuci Berulang kali",2020-10-26 09:01:51
,,BUKALAPAK,noenkolshop,,Kab. Bogor,,5,25000.0,,,,https://www.bukalapak.com/p/industrial/safety/masker/3pj3koj-jual-masker-katun-jepang-bolak-balik,Masker katun jepang bolak balik,5.0,2,,"Masker Cantil Cerillo :

* bahan katun jepang

* karet belakang

* bisa dipakai bolak balik

* nyaman dipakai

* ori Cerillo



Ready dusty pink ( abis), marun, hitam, navy",2020-10-26 09:01:54
,,BUKALAPAK,noenkolshop,,Kab. Bogor,,4,30000.0,,,,https://www.bukalapak.com/p/industrial/safety/masker/3o7kfvd-jual-masker-brukat-sayra,Masker Brukat Sayra,3.0,2,,"MASKER BRUKAT MERK SAYRA*



*SINAR MASKER BROKAT*



Detail Product :



material brokat

masker dgn pola scuba

terdiri 3 lapis ada tempat filter

tali karet yg elastis nyaman di pakai



*tersedia 9 warna*



hitam abis

putih 1 pcs

marun abis

coksu abis

abu 1 pcs

guava 1 pcs

dusty pink 1 pcs

navy abis

milo abis",2020-10-26 09:01:57
,,BUKALAPAK,noenkolshop,,Kab. Bogor,,4,25000.0,,,,https://www.bukalapak.com/p/industrial/safety/masker/3n8xt11-jual-masker-katun,Masker katun,3.0,2,,"Masker Azzora



Kode : masker casual

Bahan : Soft Denim



Detail :

- Menggunakan 2 Lapis

- Lapisan pertama menggunakan soft denim

- Lapisan 2 menggunakan furing KH

- Menggunakan Apikasi Bordil Komputer

- Dimodifikasi macam2 bunga resin 3D import yg cute

- Menggunakan tali karet dan panjang mempermudah saat menggunakan hijab

- Masker ini sangat nyaman dgunakan sehari

- Desaign casual dan simple



Terdiri dari 5 warna yg cantik :



Grey

Cokmud abis

Birmud abis

Hitam abis

Pink abis",2020-10-26 09:02:00
,,BUKALAPAK,noenkolshop,,Kab. Bogor,,1,25000.0,,,,https://www.bukalapak.com/p/industrial/safety/masker/3klc570-jual-masker-baby-coldoray,Masker baby coldoray,5.0,1,,"Beniq Masker by filosofi daster



Detail :

Lapis 1 menggunakan bahan baby coldoray dengan aplikasi kancing dan renda yg bikin manis

Lapis 2 menggunakan bahan furing kaos dan ada tempat tisu

Dengan menggunakan tali karet headloop

Jahitan rapi sehingga nyaman dan terlihat elegan utk digunakan saat harus keluar rumah



Note : warna dan bentuk kancing random",2020-10-26 09:02:03
,,BUKALAPAK,noenkolshop,,Kab. Bogor,,1,30000.0,,0.15,,https://www.bukalapak.com/p/industrial/safety/masker/3o0c47d-jual-masker-merah-putih,Masker merah putih,5.0,1,,"Assalamualaikum

Menyambut HUT RI ke 75

Kami mempersembahkan Masker Kemerdekaan

*Limited stock* hanya ada 1 kloter saja





Packaging Box + Free Totebag lucu :



1. Oneto :

- Berbahan brukat kombinasi ceruti

- Lapis 1 bahan brukat

- Lapis 2 & 3 menggunakan ceruty meredien

- Aplikasi bordir bunga dengan taburan payet jepang

- Karet headloop



2. Thamrin

- Berbahan brukat

- Lapis 2 & 3 menggunakan ceruty meredien

- Dengan hiasan korsase bunga dan taburan mutiara dan payet jepang

- Model karet headloop



3. Azzora

- Berbahan katun jepang

- Aplikasi tulisan bordier di salah satu sisi

- Menggunakan lapisan furing kaos

- Model karet earlopp

- Free konektor dengan dimodifikasi macam2 renda



4. Qudung

- Masker bobal

- Bahan maxmara - katun jepang motif garis

- Model karet earloop

- Free konektor.



5. Filosofi

- Berbahan katun silk

- Aplikasi bordir dan payet khas indonesia

-Lapisan dalam bahan katun

- Model karet headloop



6. La

- Berbahan unione kombinasi merah dan putih

- Lapisan dalam katun combad

- Aplikasi payet jepang kanan kiri

- Model karet headloop.



7. Aurie

- Berbahan unione

- Lapisan katun

- Aplikasi pita variasi & gesper

- Model karet headloop tali grosgren",2020-10-26 09:02:07
,,BUKALAPAK,noenkolshop,,Kab. Bogor,,1,25000.0,,,,https://www.bukalapak.com/p/industrial/safety/masker/3n8u5qs-jual-masker-embosse,Masker Embosse,5.0,1,,"Masker Azzora



Kode : masker emely

Bahan : Jersey Embosh



Detail :

- Menggunakan 3 Lapis

- Lapisan Jersey Emboah dan 2 lapis furing kaoa

- Dimodifikasi macam2 bunga import timbul dan aksen payet tangkai

- Menggunakan tali karet dan panjang mempermudah saat menggunakan hijab

- Masker ini sangat nyaman dgunakan sehari

- Desaign mewah dan elegan



Ukuran : 22x 13



Terdiri dari 4 warna yg cantik :



Marun abis

Pink

peach

ungu muda",2020-10-26 09:02:11
,,BUKALAPAK,noenkolshop,,Kab. Bogor,,3,15000.0,,,,https://www.bukalapak.com/p/industrial/safety/masker/3o8qteo-jual-masker-katun-polka,Masker Katun Polka,5.0,1,,"Masker Modelo motif Polka



Kalo sudah pake Masker Modelo pasti deh repeat terus, bahannya Katunnya Adem harganya pas banget dikantong....apa lagi tali kerut hijabnya hemmm nyaman banget deh...



Ready

Hitam Abis

Ungu Abis

Merah Abis

Abu

Tosca

Pink",2020-10-26 09:02:14
,,BUKALAPAK,noenkolshop,,Kab. Bogor,,1,18000.0,,,,https://www.bukalapak.com/p/industrial/safety/masker/3hdjebk-jual-masker-renda-katun-jepang,Masker Renda Katun jepang,5.0,1,,"Masker Renda, bahan katun jepang ori, tidak sesak dan ringan, tali panjang dan terdapat karet untuk dikaitkan ke telinga, 2 lapis yang terdapat space tempat tissue sebagai filter tambahan, Ori dr MOUZA, Ready 8 warna Grey, emerald, ligth grey, coral, berry, pink, mint , latte",2020-10-26 09:02:17
,,BUKALAPAK,noenkolshop,,Kab. Bogor,,1,27000.0,,,,https://www.bukalapak.com/p/industrial/safety/masker/3r1p5wo-jual-masker-ch-satin,Masker Ch Satin,5.0,1,,"MASKER CHANNEL HEADLOOP

Detail Produk :

* Material Satin

* Masker dengan pola scuba

* Terdiri dari 3 lapis ada tempat filter

* Aplikasi Platt Gliter dan swarovski press logo Channel

* Tali karet yang elastis nyama dipakai buat yang berhijab



Ready 8 warna



Merah abis

Abu kebiruan 1 pcs

coklat 1 pcs

coksu 1 pcs

putih 1 pcs

dusty pink 1 pcs

abu tua 1 pcs

item 1 pcs",2020-10-26 09:02:20
,,BUKALAPAK,noenkolshop,,Kab. Bogor,,2,65000.0,,,,https://www.bukalapak.com/p/industrial/safety/masker/3s0roc2-jual-jilbab-masker-kerut,Jilbab Masker kerut,5.0,2,,"Jilbab Masker kerut

Detail Produk :

Bahan jersey duluxe, ori merk Quail, Pjg depan 71 cm, belakang 86 cm, Bisa dipakai untuk anak remaja juga



Ready :

Dusty ungu abis

Peach 1

Marun abis

Pink 1

Cokmud 1",2020-10-26 09:02:23
,,BUKALAPAK,One Valerie Store,,Kab. Bogor,,1,80000.0,,0.24,,https://www.bukalapak.com/p/industrial/safety/masker/3cvzx3p-jual-masker-medis-pxton-3-layer-surgical-mask-3ply-non-medis-no-sensi-1-dus-box-murah,MASKER MEDIS PXTON 3 LAYER SURGICAL MASK 3PLY NON MEDIS NO SENSI 1 DUS BOX MURAH,4.0,1,,"READY !!



Masker / Masker 3ply /

masker 3ply earloop kemasan BOX



surgical mask : 1 KOTAK isi 50 pcs



masker pxton adalah masker bedah 3 ply dengan High Bacteria Filtration



PRODUCT CERTIFICATION :

- SPECIFICATIONS: 17,5 X 9,5 CM ( LEBIH LEBAR KARENA STANDARD EROPA )



PRODUCT NAME :

- DAILY PROTECTIVE MASK



EXECUTIVE STANDARD :



- PROTECTION EFFECT LEVEL D RAW



MATERIALS INNER LAYER :

- 100% PP NON-WOVEN FABRIC OUTER LAYER

- 100% PP NON- WOVEN FABRIC FILTER LAYER

- 100% POLYPROPYLENE (MELT-BLOWN CLOTH)",2020-10-26 09:02:26
,,BUKALAPAK,Vertu88Shop,,Bandung,,3,50000.0,,,,https://www.bukalapak.com/p/industrial/safety/masker/3ub4eig-jual-masker-hijab-headloop-face-mask-3-ply-disposable-masker-medis-kemenkes,Masker Hijab Headloop Face Mask 3 Ply Disposable Masker Medis Kemenkes,,,,"READY STOCK?READY LANGSUNG ORDER YA

1Box 50Pcs



Izin Kemenkes

Masker Face Mask 3 Ply Masker Hijab Surgical Masker Medis Kemenkes



Barang

Masker Wajah Medis Sekali Pakai



Gaya

Pengait / Pengait, 3 lapisan, titik internal



Bahan

pp non-woven

layer Meltblown

pp non-woven



BFE 95% - 99,9%



Masker untuk kesehatan



Sangat baik untuk mencegah tertularnya saat Pandemi Covid-19

Bersertifikat :



- CE : Perintah penyesuaian tanda yang terdapat pada banyak produk yang ditempatkan pada pasar tunggal dalam Kawasan Ekonomi Eropa (EEA) dan barang-barang ekspor dari luar negeri. Tanda CE digunakan untuk meyakinkan bahwa



Aplikasi

Banyak digunakan di rumah sakit perawatan kesehatan, konsultan medis kecantikan,pelindung industri, penggunaan sehari-hari, dll.",2020-10-26 09:02:30
,,BUKALAPAK,noenkolshop,,Kab. Bogor,,1,40000.0,,,,https://www.bukalapak.com/p/industrial/safety/masker/3liz5or-jual-masker-ibu-dan-anak,Masker Ibu dan anak,1.0,1,,"Masker Shabby Chic Couple, Masker 3 lapis bunga cantik, bisa dipakai berpasangan ibu dan anak, masker bagian depan bahan katun jepang, masker bagian belakang bahan crepe, masker bagian dalam dilapisi bahan Non-Woven yang aman dari doplet, tali karet hijab tanpa tissue, Khusus masker anak bagian karet belakang ditambah stopper yang berguna untuk menyesuaikan ukuran lingkaran kepala anak.

Ready

hitam, mint green, putih, navy, peach",2020-10-26 09:02:34
,,BUKALAPAK,Uwistay Olshop,,Jakarta Pusat,,,90000.0,,,"Super Seller 
Good Seller ",https://www.bukalapak.com/p/industrial/peralatan-medis-laboratori/3lse0av-jual-promo-masker-eye-shield-masker-pelindung-mata,Promo Masker Eye Shield . Masker Pelindung Mata,,,,"BEST SELLER
KONFIRMASIKAN STOK DAHULU APAKAH READY SEBELUM ORDER
Mohon Kerja Samanya Untuk ber ""Diskusi Produk"" sebelum anda pesan !!! Untuk memastikan ukuran, warna dan jumlah pesanan Anda tersedia..
Mohon maaf kami tidak bisa diburu-buru. Tetapi tentu saja orderan anda akan kami usahakan diproses secepatnya.
BEDA LOKASI YA KAK JADI JANGAN DIGABUNG DENGAN ORDERAN YANG LAIN...
Masker Eye Shield anti Droplet bahan TR
(Bisa di cuci)
Mika Bahan PVC Keras (bisa di lepas / BUKAN seperti plastik helm yg keras sekali)",2020-10-26 09:02:40
,,BUKALAPAK,Stempel Trodat,,Surabaya,,,50000.0,,,,https://www.bukalapak.com/p/industrial/safety/masker/33qktyj-jual-karet-untuk-face-masker-1roll,Karet untuk face masker 1ROLL,,,,"KARET UNTUK FACE MASKER 1ROLL UKURAN 2CM
MAU HARGA LEBIH MURAH BISA LANGSUNG WA KAMI /",2020-10-26 09:02:42
,,BUKALAPAK,noenkolshop,,Kab. Bogor,,,45000.0,,,,https://www.bukalapak.com/p/industrial/safety/masker/3s4z0e7-jual-masker-brukat-bunga,Masker Brukat Bunga,,,,"*BEST SELLER *



Bismillahirrahmanirrahiim...

_*Masker Paripurna Series 2*_

Masker earloop + connector

Bahan: brukat (halus, tdk kaku), bagian dalam bahan cotton lembut, adem

3 ply, ada selipan tissue

aplikasi bunga premium bordir mix pearl n diamond



Ready

Dustypink

Pattens blue abis

Fawn (coksu) abis

Navy blue

Maroon

Pearly white",2020-10-26 09:02:44
,,BUKALAPAK,noenkolshop,,Kab. Bogor,,,25000.0,,,,https://www.bukalapak.com/p/industrial/safety/masker/3r1r707-jual-masker-rinjani-katun-rayon,Masker Rinjani katun rayon,,,,"Rinjani Bordir Mask

Detail Produk

* Bolak Balik / polos dan bordir

* 2 apply

* Bahan katun rayon

* Adem dan nyama dipakai sehari2

* Bisa dipakai dan dicuci

* Jahitan rapi, tdk luntur dan tdk pengap



Ready 6 warna



Ijo botol, ungu, marun, dusty, lemon, pink",2020-10-26 09:02:46
,,BUKALAPAK,noenkolshop,,Kab. Bogor,,,20000.0,,0.5,,https://www.bukalapak.com/p/industrial/safety/masker/3dg98ui-jual-masker-kain-1,Masker Kain 1,,,,"Masker wajah Eiffel , bahan kain, 2 lapis dengan motif polka, anti engap , Adem dipakai, Ready 12 warna",2020-10-26 09:02:49
,,BUKALAPAK,Yandi Sopian,,Tangerang,,289,5900.0,,,,https://www.bukalapak.com/p/industrial/safety/masker/3klcdtu-jual-masker-sritex-headloop-masker-hijab-masker-kain-2-ply-anti-air-dan-microbial,Masker Sritex headloop masker hijab masker kain 2 ply anti air dan microbial,4.9,15,,"BARANG SELALU READY...



Masker Produk Original 100% Anti Microbial dan Anti Air dari pabrik Sritex, edisi Hijab Headloop.



Keunggulan :

Terstandar Nasional

Teruji Laboratorium

Anti Microbial (bagian dalam) : Mampu menangkal dan mencegah bakteri dan virus dengan standar nasional dan uji lab

Anti Air (bagian depan) : Air tidak terserap ke dalam kain, seperti halnya air di atas daun talas. Ini sangat berguna untuk menghindari small droplet atau percikan air ludah atau bersin dari orang lain, video bisa request

Teruji tiup api, angin tidak memadamkan api ketika menggunakan masker

bahan dari katun, sangat aman dan nyaman digunakan siapa saja

Karet sangat lentur, tidak mudah membuat daun telinga merasakan sakit

dapat dicuci, pencucian optimal anti microbial optimal sampai 10 kali pencucian



Proses pencucian dan setrika :

- Jangan Menggunakan Pemutih

- rendam dalam air hangat 40C

- setrika dengan tingkat panas medium



Lindungi Anda dan Keluarga dari bakteri dan Virus dengan Masker Antimicrobial ini.",2020-10-26 09:02:52
,,BUKALAPAK,Keep Moving,,Jakarta Barat,,1,25999.0,,,"Super Seller 
Recommended Seller ",https://www.bukalapak.com/p/industrial/safety/masker/3vnorr6-jual-masker-3-ply-50pcs-earloop-non-medis-disposable-face-mask-anti-virus,Masker 3 Ply 50pcs Earloop Non Medis Disposable Face Mask Anti Virus,,,,"Deskripsi Masker 3 Ply 50pcs Earloop Non Medis Disposable Face Mask Anti Virus
Deskripsi Masker 3 Ply 50pcs Earloop Non Medis Disposable Face Mask Anti Virus
(Kalo dus rusak setelah barang di terima, silakan klaim ke jasa kurir nya)
Supaya lebih aman, cara pengiriman kadang kami unboxing ( box di lipat )
MASKER 3 PLY (3 Lapis)
1 Box = Isi 50pcs
Warna Biru Only
Masker 3 Ply Earloop (steril ada plastik dalam setiap box)
Tekstur berpori pada masker sehingga membuat pernafasan lebih lega",2020-10-26 09:02:55
,,BUKALAPAK,Se7enSave,,Jakarta Barat,,,36000.0,,0.12,,https://www.bukalapak.com/p/industrial/safety/masker/3s41g40-jual-masker-anti-polusi-virus-debu-asap-kn95-earloop-1-pcs-recommended-ts792-original-xiaomi-purely,Masker Anti Polusi Virus Debu & Asap KN95 Earloop 1 pcs Recommended TS792 - Original Xiaomi Purely,,,,"Produk Original,Berkualitas !! RECOMMENDED
Merek : Xiaomi Purely Original
Catatan : Sebelum Di Kirim Barang Di Test Dan Cek
Garansi Produk : 1 Hari
Note : Untuk Claim Garansi Sertakan Box Label Dan Box Produk Jika Box Produk Dan Label Cacat/Hilang Maka Claim Garansi Tidak Dapat Digunakan
Tersedia Warna
Putih
Note: Terdapat besi pada bagian hidung.
Masker Xiaomi Purely ini menggunakan beberapa lapisan layer filter yang efektif melindungi Anda dari debu, asap, serangan micro organisme dan virus. Sangat cocok digunakan saat berkendara motor menghindari debu jalanan yang dapat merusak paru-paru Anda, Dapat juga digunakan untuk melindungi diri dari virus corona covid-19 yang tengah merebak saat ini.",2020-10-26 09:02:58
,,BUKALAPAK,Se7enSave,,Jakarta Barat,,1,64000.0,,0.2,,https://www.bukalapak.com/p/industrial/safety/masker/3stqipm-jual-masker-gas-udara-polusi-kimia-debu-asap-recommended-usc89-original-999,Masker Gas Udara Polusi Kimia Debu & Asap Recommended USC89 - Original 999,,,,"Produk Original,Berkualitas !! RECOMMENDED
Merek : Powecom Original
Catatan : Sebelum Di Kirim Barang Di Test Dan Cek
Garansi Produk : 1 Hari
Note : Untuk Claim Garansi Sertakan Box Label Dan Box Produk Jika Box Produk Dan Label Cacat/Hilang Maka Claim Garansi Tidak Dapat Digunakan
Tersedia Warna
Gray
Masker gas untuk melindungi diri Anda dari gasoline, benzene, organic vapor, carbon disculfide, dust, acetone, ether dan produk kimia lainnya, mencegah kanker dan membuat kesehatan Anda tetap terjaga dan tetap dapat bekerja secara profesional.",2020-10-26 09:03:01
,,BUKALAPAK,Se7enSave,,Jakarta Barat,,3,121000.0,,0.27,,https://www.bukalapak.com/p/industrial/safety/masker/3s447vy-jual-masker-medis-filter-udara-polusi-virus-debu-asap-3-ply-50pcs-bcm89-original-999,Masker Medis Filter Udara Polusi Virus Debu & Asap 3-ply 50pcs BCM89 - Original 999,,,,"Produk Original,Berkualitas !! RECOMMENDED
Merek : YAJIE Original
Catatan : Sebelum Di Kirim Barang Di Test Dan Cek
Garansi Produk : 1 Hari
Note : Untuk Claim Garansi Sertakan Box Label Dan Box Produk Jika Box Produk Dan Label Cacat/Hilang Maka Claim Garansi Tidak Dapat Digunakan
Tersedia Warna
Biru
Note: Bulk Packing, tanpa kotak.
Masker udara ini menutupi setengah wajah Anda. Masker ini merupakan tipe masker bedah yang dapat efektif melindungi Anda dari serangan micro organisme dan virus. Sangat cocok digunakan untuk berkendara motor menghindari debu jalanan yang dapat merusak paru-paru Anda, Dapat juga digunakan untuk melindungi diri dari virus corona.",2020-10-26 09:03:03
,,BUKALAPAK,FUUW SHOP,,Jakarta Barat,,,75000.0,,,,https://www.bukalapak.com/p/industrial/safety/masker/3uzfy5j-jual-xiaomi-smartmi-masker-anti-polusi-pm2-5-1-pcs-size-l-kn95,Xiaomi SmartMi Masker Anti Polusi PM2.5 1 PCS Size L - KN95,,,,"Xiaomi kali ini mengeluarkan Xiaomi SmartMi. Masker anti polusi yang dilengkapi dengan filter udara di bagian dalamnya untuk menyaring berbagai partikel jahat yang bisa masuk ke dalam tubuh Anda. Desain yang menutupi mulut dan hidung dengan sempurna membuatnya sangat nyaman saat digunakan dan menyaring udara jauh lebih efektif dibandingkan masker biasa.
Features
Soft Cover
Xiaomi mendesain soft cover untuk masker ini supaya dapat digunakan dalam waktu lama tanpa membuat Anda merasa tidak nyaman. Penggunaan bahan halus membuatnya nyaman digunakan di kulit Anda dan tahan lama. Kehadiran lubang-lubang udara dengan bagian dalam yang luas membuat Anda bisa bernapas dengan leluasa tanpa terasa pengap.",2020-10-26 09:03:06
,,BUKALAPAK,Se7enSave,,Jakarta Barat,,,104000.0,,0.27,,https://www.bukalapak.com/p/industrial/safety/masker/3t9el7s-jual-masker-anti-polusi-virus-debu-asap-pm2-5-1-pcs-size-l-recommended-bcj89-original-xiaomi,Masker Anti Polusi Virus Debu & Asap PM2.5 1 PCS Size L Recommended BCJ89 -Original Xiaomi,,,,"Produk Original,Berkualitas !! RECOMMENDED
Merek : Xiaomi Original
Catatan : Sebelum Di Kirim Barang Di Test Dan Cek
Garansi Produk : 1 Hari
Note : Untuk Claim Garansi Sertakan Box Label Dan Box Produk Jika Box Produk Dan Label Cacat/Hilang Maka Claim Garansi Tidak Dapat Digunakan
Tersedia Warna
Hitam
Xiaomi kali ini mengeluarkan Xiaomi SmartMi. Masker anti polusi yang dilengkapi dengan filter udara di bagian dalamnya untuk menyaring berbagai partikel jahat yang bisa masuk ke dalam tubuh Anda. Desain yang menutupi mulut dan hidung dengan sempurna membuatnya sangat nyaman saat digunakan dan menyaring udara jauh lebih efektif dibandingkan masker biasa.",2020-10-26 09:03:09
,,BUKALAPAK,Se7enSave,,Jakarta Barat,,,45000.0,,0.15,,https://www.bukalapak.com/p/industrial/safety/masker/3s43dm3-jual-masker-anti-polusi-virus-debu-asap-kn95-headloop-1pcs-tc782-original-999,Masker Anti Polusi Virus Debu & Asap KN95 Headloop 1pcs TC782 - Original 999,,,,"Produk Original,Berkualitas !! RECOMMENDED
Merek : Xiaomi Purely Original
Catatan : Sebelum Di Kirim Barang Di Test Dan Cek
Garansi Produk : 1 Hari
Note : Untuk Claim Garansi Sertakan Box Label Dan Box Produk Jika Box Produk Dan Label Cacat/Hilang Maka Claim Garansi Tidak Dapat Digunakan
Tersedia Warna
Putih
Masker Xiaomi Purely ini menggunakan beberapa lapisan layer filter yang efektif melindungi Anda dari debu, asap, serangan micro organisme dan virus. Sangat cocok digunakan saat berkendara motor menghindari debu jalanan yang dapat merusak paru-paru Anda, Dapat juga digunakan untuk melindungi diri dari virus corona covid-19 yang tengah merebak saat ini.",2020-10-26 09:03:11
,,BUKALAPAK,Se7enSave,,Jakarta Barat,,,590000.0,,0.25,,https://www.bukalapak.com/p/industrial/safety/masker/3sw32gc-jual-masker-gas-full-face-anti-gas-ammonia-hydrogen-sulfide-lainnya-recommended-gcn89-kdj22,Masker Gas Full Face Anti Gas Ammonia Hydrogen Sulfide & Lainnya Recommended GCN89 - KDJ22,,,,"Produk Original,Berkualitas !! RECOMMENDED
Catatan : Sebelum Di Kirim Barang Di Test Dan Cek
Garansi Produk : 1 Hari
Note : Untuk Claim Garansi Sertakan Box Label Dan Box Produk Jika Box Produk Dan Label Cacat/Hilang Maka Claim Garansi Tidak Dapat Digunakan
Tersedia Warna
Hitam
Masker dengan model full face yang berfungsi untuk melindungi diri anda dari terkontaminasi zat gas seperti ammonia, hydrogen sulfide, dan kandungan zat sejenis. Sangat cocok digunakan oleh anda yang memiliki profesi terkait bidang pekerjaan yang berhubungan dengan zat-zat tersebut.",2020-10-26 09:03:13
,,BUKALAPAK,Yandi Sopian,,Tangerang,,2847,5100.0,,,,https://www.bukalapak.com/p/industrial/safety/masker/3eyj9d4-jual-masker-sritex-earloop-masker-kain-2-ply-non-medis-anti-air-anti-microbial,Masker sritex earloop masker kain 2 ply non medis anti air anti microbial,4.8,105,,"BARANG SELALU READY...



Masker Produk Original 100% Anti Microbial dan Anti Air dari pabrik Sritex.

Keunggulan :

Terstandar Nasional

Teruji Laboratorium

Anti Microbial (bagian dalam) : Mampu menangkal dan mencegah bakteri dan virus dengan standar nasional dan uji lab

Anti Air (bagian depan) : Air tidak terserap ke dalam kain, seperti halnya air di atas daun talas. Ini sangat berguna untuk menghindari small droplet atau percikan air ludah atau bersin dari orang lain, video bisa request

Teruji tiup api, angin tidak memadamkan api ketika menggunakan masker

bahan dari katun, sangat aman dan nyaman digunakan siapa saja

Karet sangat lentur, tidak mudah membuat daun telinga merasakan sakit

dapat dicuci, pencucian optimal anti microbial optimal sampai 10 kali pencucian



Proses pencucian dan setrika :

- Jangan Menggunakan Pemutih

- rendam dalam air hangat 40C

- setrika dengan tingkat panas medium



Lindungi Anda dan Keluarga dari bakteri dan Virus dengan Masker Antimicrobial ini.",2020-10-26 09:03:16
